,0,1
5408,C11,Player 2
5409,Tie,Tie
5410,H11,Player 2
5411,H11,Player 2
5412,D3,player 1
5413,H12,Player 2
5414,C11,player 1
5415,S7,player 1
5416,S4,player 1
5417,S11,Player 2
5418,H11,player 1
5419,S8,player 1
5420,Tie,Tie
5421,D13,player 1
5422,S12,Player 2
5423,H12,Player 2
5424,D7,player 1
5425,H13,player 1
5426,C11,player 1
5427,D12,Player 2
5428,S13,Player 2
5429,D9,Player 2
5430,H9,player 1
5431,C9,player 1
5432,C13,Player 2
5433,C7,player 1
5434,C9,Player 2
5435,S13,player 1
5436,S4,Player 2
5437,C9,Player 2
5438,S6,Player 2
5439,C13,Player 2
5440,D11,Player 2
5441,S9,Player 2
5442,D7,player 1
5443,D9,Player 2
5444,S4,player 1
5445,H9,player 1
5446,H11,Player 2
5447,D2,Player 2
5448,H10,Player 2
5449,C7,Player 2
5450,S11,Player 2
5451,C11,Player 2
5452,D12,Player 2
5453,C2,Player 2
5454,H2,Player 2
5455,C9,Player 2
5456,C10,player 1
5457,H2,Player 2
5458,H10,player 1
5459,S8,player 1
5460,D8,player 1
5461,S9,player 1
5462,H8,Player 2
5463,H5,Player 2
5464,D13,player 1
5465,S10,Player 2
5466,C10,Player 2
5467,H5,Player 2
5468,S8,player 1
5469,D6,player 1
5470,Tie,Tie
5471,H9,player 1
5472,C8,Player 2
5473,H8,player 1
5474,H8,Player 2
5475,H10,player 1
5476,S13,Player 2
5477,S7,player 1
5478,D9,player 1
5479,H5,Player 2
5480,D3,Player 2
5481,D13,player 1
5482,C13,player 1
5483,S13,player 1
5484,Tie,Tie
5485,D4,player 1
5486,S9,Player 2
5487,C10,Player 2
5488,H8,Player 2
5489,C6,Player 2
5490,C13,Player 2
5491,C12,player 1
5492,C11,player 1
5493,D12,player 1
5494,S13,Player 2
5495,H10,Player 2
5496,C7,player 1
5497,C4,Player 2
5498,D9,Player 2
5499,D3,Player 2
5500,H6,Player 2
5501,D9,player 1
5502,C13,Player 2
5503,D4,Player 2
5504,D5,Player 2
5505,S12,player 1
5506,D3,player 1
5507,C9,player 1
5508,S4,Player 2
5509,H9,Player 2
5510,D12,player 1
5511,S7,player 1
5512,Tie,Tie
5513,H8,player 1
5514,C9,Player 2
5515,D12,Player 2
5516,C10,player 1
5517,H7,player 1
5518,C13,player 1
5519,H10,Player 2
5520,C12,player 1
5521,D12,Player 2
5522,Tie,Tie
5523,H10,player 1
5524,S9,Player 2
5525,S7,player 1
5526,D9,player 1
5527,D12,player 1
5528,C11,player 1
5529,S11,player 1
5530,S8,Player 2
5531,D13,player 1
5532,D12,Player 2
5533,D7,Player 2
5534,D11,Player 2
5535,D8,Player 2
5536,S13,player 1
5537,D12,Player 2
5538,D11,player 1
5539,S12,Player 2
5540,C13,Player 2
5541,C9,player 1
5542,C13,player 1
5543,Tie,Tie
5544,Tie,Tie
5545,H7,player 1
5546,H6,player 1
5547,C9,Player 2
5548,D10,player 1
5549,C7,player 1
5550,D13,Player 2
5551,H10,Player 2
5552,S6,Player 2
5553,Tie,Tie
5554,C12,player 1
5555,D5,Player 2
5556,C8,player 1
5557,C8,Player 2
5558,C13,player 1
5559,H13,Player 2
5560,S8,player 1
5561,S12,player 1
5562,H13,player 1
5563,S11,player 1
5564,H7,Player 2
5565,D8,player 1
5566,H12,player 1
5567,D13,player 1
5568,D13,Player 2
5569,C13,Player 2
5570,D8,player 1
5571,H11,player 1
5572,Tie,Tie
5573,D7,player 1
5574,S2,player 1
5575,D13,player 1
5576,S13,player 1
5577,D10,Player 2
5578,S12,Player 2
5579,S10,player 1
5580,C12,Player 2
5581,S8,Player 2
5582,S10,player 1
5583,C13,Player 2
5584,D13,Player 2
5585,S13,Player 2
5586,S13,player 1
5587,S9,Player 2
5588,S13,Player 2
5589,S10,Player 2
5590,C8,player 1
5591,H8,player 1
5592,D12,player 1
5593,H11,Player 2
5594,D12,Player 2
5595,D12,player 1
5596,S6,Player 2
5597,C6,player 1
5598,C7,player 1
5599,Tie,Tie
5600,H10,player 1
5601,S8,player 1
5602,H13,player 1
5603,S8,player 1
5604,D7,player 1
5605,S11,player 1
5606,C12,Player 2
5607,S5,Player 2
5608,D10,player 1
5609,D5,Player 2
5610,H10,Player 2
5611,D4,Player 2
5612,S7,Player 2
5613,D12,Player 2
5614,D12,player 1
5615,H12,Player 2
5616,H13,Player 2
5617,H13,Player 2
5618,C7,Player 2
5619,C12,Player 2
5620,D8,Player 2
5621,S9,player 1
5622,C12,Player 2
5623,H12,player 1
5624,H11,Player 2
5625,Tie,Tie
5626,C4,player 1
5627,H10,player 1
5628,D8,Player 2
5629,H12,Player 2
5630,D7,Player 2
5631,D13,Player 2
5632,H9,player 1
5633,D8,player 1
5634,C13,Player 2
5635,H9,Player 2
5636,H12,Player 2
5637,H6,player 1
5638,H11,player 1
5639,D10,player 1
5640,C10,Player 2
5641,S7,Player 2
5642,D10,Player 2
5643,Tie,Tie
5644,D10,Player 2
5645,H10,player 1
5646,C12,player 1
5647,D8,Player 2
5648,S7,player 1
5649,H5,Player 2
5650,C10,Player 2
5651,H8,player 1
5652,D8,Player 2
5653,C7,player 1
5654,H9,player 1
5655,C13,player 1
5656,H13,player 1
5657,S13,Player 2
5658,C9,player 1
5659,S8,Player 2
5660,D4,player 1
5661,D13,Player 2
5662,C13,Player 2
5663,D10,Player 2
5664,C10,Player 2
5665,D12,player 1
5666,D8,Player 2
5667,S13,player 1
5668,S5,Player 2
5669,S13,Player 2
5670,S10,player 1
5671,H13,Player 2
5672,D12,player 1
5673,C9,player 1
5674,S13,player 1
5675,C11,Player 2
5676,H13,player 1
5677,S10,Player 2
5678,C11,player 1
5679,S5,player 1
5680,C3,Player 2
5681,D6,player 1
5682,D9,Player 2
5683,S13,Player 2
5684,Tie,Tie
5685,S11,player 1
5686,C11,Player 2
5687,S9,player 1
5688,D12,Player 2
5689,D6,player 1
5690,H13,player 1
5691,C12,player 1
5692,D12,Player 2
5693,H8,player 1
5694,Tie,Tie
5695,S13,player 1
5696,S12,Player 2
5697,H10,player 1
5698,S8,player 1
5699,S9,Player 2
5700,S5,player 1
5701,C5,player 1
5702,S11,Player 2
5703,C10,player 1
5704,D11,Player 2
5705,H7,player 1
5706,D2,player 1
5707,H13,player 1
5708,Tie,Tie
5709,C13,player 1
5710,H2,player 1
5711,D10,player 1
5712,H8,Player 2
5713,C6,Player 2
5714,S9,Player 2
5715,S12,Player 2
5716,H12,player 1
5717,H5,Player 2
5718,D10,player 1
5719,S12,Player 2
5720,D8,Player 2
5721,C13,player 1
5722,H11,player 1
5723,H13,player 1
5724,S13,player 1
5725,C12,player 1
5726,C8,player 1
5727,D7,Player 2
5728,C12,Player 2
5729,D12,player 1
5730,H6,player 1
5731,D11,player 1
5732,D7,Player 2
5733,C13,Player 2
5734,D5,player 1
5735,H5,player 1
5736,S3,player 1
5737,S12,player 1
5738,D8,player 1
5739,Tie,Tie
5740,C8,player 1
5741,D8,player 1
5742,H4,player 1
5743,D13,player 1
5744,Tie,Tie
5745,C11,Player 2
5746,H13,player 1
5747,C12,player 1
5748,C7,Player 2
5749,D9,player 1
5750,C3,Player 2
5751,H5,Player 2
5752,H10,player 1
5753,D4,player 1
5754,S7,Player 2
5755,S11,Player 2
5756,C10,player 1
5757,C13,Player 2
5758,C9,Player 2
5759,C5,player 1
5760,C7,Player 2
5761,D9,Player 2
5762,Tie,Tie
5763,H13,player 1
5764,D10,Player 2
5765,D13,player 1
5766,C13,Player 2
5767,D7,player 1
5768,H10,Player 2
5769,S12,Player 2
5770,S11,Player 2
5771,D10,Player 2
5772,S10,player 1
5773,C12,player 1
5774,S10,player 1
5775,D10,Player 2
5776,S12,player 1
5777,H3,player 1
5778,C10,Player 2
5779,H10,player 1
5780,S11,player 1
5781,C12,Player 2
5782,C5,player 1
5783,S12,Player 2
5784,C10,Player 2
5785,S6,Player 2
5786,S9,player 1
5787,D11,player 1
5788,S12,player 1
5789,D11,Player 2
5790,S9,player 1
5791,D4,Player 2
5792,H6,player 1
5793,D8,player 1
5794,H9,player 1
5795,C9,player 1
5796,D13,Player 2
5797,H3,Player 2
5798,S13,player 1
5799,D10,player 1
5800,H4,player 1
5801,S10,player 1
5802,D8,Player 2
5803,H13,Player 2
5804,C8,player 1
5805,S9,player 1
5806,H12,player 1
5807,H13,Player 2
5808,C4,player 1
5809,S4,player 1
5810,Tie,Tie
5811,H10,Player 2
5812,H13,Player 2
5813,D7,player 1
5814,S10,player 1
5815,D5,player 1
5816,H4,Player 2
5817,H11,Player 2
5818,C5,Player 2
5819,Tie,Tie
5820,D3,Player 2
5821,S7,player 1
5822,S10,player 1
5823,H3,player 1
5824,C12,player 1
5825,S13,Player 2
5826,C12,Player 2
5827,D11,Player 2
5828,S6,Player 2
5829,C13,Player 2
5830,H7,player 1
5831,H11,player 1
5832,D11,player 1
5833,C11,player 1
5834,H12,Player 2
5835,D8,Player 2
5836,H13,Player 2
5837,D9,Player 2
5838,D11,player 1
5839,C7,player 1
5840,D11,player 1
5841,C11,player 1
5842,H12,player 1
5843,S12,Player 2
5844,H12,player 1
5845,H5,player 1
5846,C10,Player 2
5847,D11,Player 2
5848,C13,Player 2
5849,D12,Player 2
5850,D8,Player 2
5851,S8,player 1
5852,H4,player 1
5853,C12,Player 2
5854,H13,player 1
5855,S12,player 1
5856,D13,Player 2
5857,C5,player 1
5858,C13,player 1
5859,H3,Player 2
5860,C5,Player 2
5861,S9,player 1
5862,D9,player 1
5863,H13,Player 2
5864,S8,Player 2
5865,D12,player 1
5866,C4,Player 2
5867,D13,Player 2
5868,C13,Player 2
5869,C9,player 1
5870,S3,player 1
5871,C7,player 1
5872,D13,Player 2
5873,D4,Player 2
5874,S8,player 1
5875,D13,Player 2
5876,C10,player 1
5877,C13,player 1
5878,H8,Player 2
5879,H4,player 1
5880,D9,Player 2
5881,S13,Player 2
5882,H5,Player 2
5883,C7,Player 2
5884,S9,Player 2
5885,H12,Player 2
5886,C13,Player 2
5887,S9,Player 2
5888,C8,Player 2
5889,D3,Player 2
5890,H5,player 1
5891,H9,Player 2
5892,Tie,Tie
5893,C5,player 1
5894,S8,player 1
5895,H10,player 1
5896,C13,Player 2
5897,C11,Player 2
5898,H13,player 1
5899,S12,player 1
5900,S11,Player 2
5901,D10,player 1
5902,S11,Player 2
5903,C13,player 1
5904,C13,player 1
5905,H13,Player 2
5906,C12,player 1
5907,D13,player 1
5908,D6,player 1
5909,H13,player 1
5910,H7,player 1
5911,D12,player 1
5912,D7,player 1
5913,H13,Player 2
5914,S10,Player 2
5915,C7,player 1
5916,S13,Player 2
5917,C12,Player 2
5918,S7,player 1
5919,D6,player 1
5920,D13,Player 2
5921,S7,Player 2
5922,S11,Player 2
5923,H5,Player 2
5924,S13,Player 2
5925,D13,player 1
5926,H9,player 1
5927,S13,Player 2
5928,S12,Player 2
5929,H9,Player 2
5930,D10,Player 2
5931,S9,Player 2
5932,S12,player 1
5933,C3,Player 2
5934,D11,player 1
5935,D13,Player 2
5936,C9,player 1
5937,D11,Player 2
5938,H11,player 1
5939,D12,Player 2
5940,H10,player 1
5941,C6,Player 2
5942,D10,Player 2
5943,C12,player 1
5944,C9,Player 2
5945,S12,Player 2
5946,S5,player 1
5947,D11,Player 2
5948,C13,player 1
5949,C5,player 1
5950,D12,Player 2
5951,S10,player 1
5952,C13,player 1
5953,H10,player 1
5954,H12,player 1
5955,C8,player 1
5956,S11,player 1
5957,S12,player 1
5958,H13,player 1
5959,H13,player 1
5960,D3,player 1
5961,C13,player 1
5962,C13,Player 2
5963,H5,Player 2
5964,S10,Player 2
5965,H13,Player 2
5966,H13,player 1
5967,D6,player 1
5968,D10,player 1
5969,D13,player 1
5970,C12,player 1
5971,D10,Player 2
5972,C5,Player 2
5973,D13,Player 2
5974,D12,Player 2
5975,C13,player 1
5976,C9,Player 2
5977,D12,player 1
5978,S13,player 1
5979,Tie,Tie
5980,C4,player 1
5981,H13,player 1
5982,Tie,Tie
5983,S13,Player 2
5984,D4,Player 2
5985,S13,Player 2
5986,C11,Player 2
5987,S13,player 1
5988,H12,Player 2
5989,C10,player 1
5990,D12,player 1
5991,S13,player 1
5992,S12,Player 2
5993,S12,player 1
5994,C8,Player 2
5995,S13,Player 2
5996,S9,Player 2
5997,D12,player 1
5998,C13,Player 2
5999,S8,Player 2
6000,S13,player 1
6001,S8,Player 2
6002,H12,player 1
6003,S13,player 1
6004,H6,player 1
6005,S11,player 1
6006,H10,player 1
6007,D8,player 1
6008,S9,Player 2
6009,H7,player 1
6010,C9,player 1
6011,H5,player 1
6012,S11,Player 2
6013,D13,player 1
6014,D5,player 1
6015,S7,Player 2
6016,D9,Player 2
6017,S11,Player 2
6018,S5,player 1
6019,H13,Player 2
6020,H10,Player 2
6021,S5,Player 2
6022,C11,Player 2
6023,C11,player 1
6024,H11,player 1
6025,D10,player 1
6026,S13,player 1
6027,D4,Player 2
6028,S13,player 1
6029,C11,player 1
6030,D13,Player 2
6031,H9,player 1
6032,C2,Player 2
6033,S13,player 1
6034,H12,player 1
6035,H11,player 1
6036,C13,Player 2
6037,S4,Player 2
6038,H8,player 1
6039,H8,Player 2
6040,D6,Player 2
6041,H8,Player 2
6042,C12,player 1
6043,C12,player 1
6044,C12,Player 2
6045,H10,player 1
6046,C9,Player 2
6047,H10,player 1
6048,C13,Player 2
6049,S13,player 1
6050,D13,player 1
6051,D7,player 1
6052,D11,Player 2
6053,H12,Player 2
6054,D5,Player 2
6055,H13,player 1
6056,H10,Player 2
6057,C12,player 1
6058,D12,Player 2
6059,H12,Player 2
6060,S10,player 1
6061,C9,Player 2
6062,S8,player 1
6063,C4,Player 2
6064,S12,Player 2
6065,S13,player 1
6066,D4,Player 2
6067,C4,player 1
6068,C9,player 1
6069,D7,Player 2
6070,D12,Player 2
6071,D11,Player 2
6072,D12,Player 2
6073,Tie,Tie
6074,H5,Player 2
6075,C11,Player 2
6076,Tie,Tie
6077,Tie,Tie
6078,C8,Player 2
6079,H6,Player 2
6080,C6,Player 2
6081,S12,Player 2
6082,H11,player 1
6083,C8,player 1
6084,H10,player 1
6085,D12,Player 2
6086,D12,player 1
6087,Tie,Tie
6088,C3,player 1
6089,D12,Player 2
6090,S6,Player 2
6091,H7,player 1
6092,C13,player 1
6093,C11,player 1
6094,Tie,Tie
6095,H9,player 1
6096,S7,player 1
6097,C12,Player 2
6098,C7,Player 2
6099,D3,Player 2
6100,H9,player 1
6101,S6,Player 2
6102,S8,player 1
6103,C10,Player 2
6104,H4,Player 2
6105,C12,Player 2
6106,H5,player 1
6107,C5,player 1
6108,H2,Player 2
6109,H5,player 1
6110,D8,player 1
6111,D7,player 1
6112,C8,Player 2
6113,S13,player 1
6114,D13,player 1
6115,S5,Player 2
6116,S7,Player 2
6117,H8,Player 2
6118,S6,player 1
6119,S8,player 1
6120,S13,Player 2
6121,S12,Player 2
6122,C7,Player 2
6123,C10,Player 2
6124,C13,player 1
6125,H13,player 1
6126,H12,Player 2
6127,C10,player 1
6128,D8,player 1
6129,H7,player 1
6130,S11,player 1
6131,S13,player 1
6132,S10,Player 2
6133,H9,player 1
6134,C13,Player 2
6135,C8,Player 2
6136,C10,Player 2
6137,H3,Player 2
6138,D8,player 1
6139,H13,Player 2
6140,D9,player 1
6141,D6,Player 2
6142,Tie,Tie
6143,D6,player 1
6144,H13,Player 2
6145,S13,player 1
6146,S3,player 1
6147,D5,Player 2
6148,C11,Player 2
6149,C11,player 1
6150,D2,player 1
6151,D10,Player 2
6152,C5,player 1
6153,C7,Player 2
6154,H5,Player 2
6155,D11,player 1
6156,H9,Player 2
6157,C10,player 1
6158,D10,Player 2
6159,D10,Player 2
6160,D13,Player 2
6161,Tie,Tie
6162,H13,player 1
6163,H10,Player 2
6164,Tie,Tie
6165,C6,player 1
6166,H7,Player 2
6167,D10,player 1
6168,S13,Player 2
6169,D3,player 1
6170,H11,Player 2
6171,C12,player 1
6172,Tie,Tie
6173,S3,Player 2
6174,S13,Player 2
6175,C10,Player 2
6176,H12,player 1
6177,S13,Player 2
6178,S7,player 1
6179,H5,Player 2
6180,D8,player 1
6181,C13,Player 2
6182,S5,Player 2
6183,C4,Player 2
6184,C13,player 1
6185,D13,Player 2
6186,D10,Player 2
6187,Tie,Tie
6188,C13,Player 2
6189,C10,player 1
6190,C9,Player 2
6191,C12,Player 2
6192,D6,player 1
6193,S7,Player 2
6194,H8,player 1
6195,D13,player 1
6196,D12,player 1
6197,Tie,Tie
6198,S12,player 1
6199,C11,Player 2
6200,S6,player 1
6201,S6,Player 2
6202,C5,Player 2
6203,Tie,Tie
6204,H13,Player 2
6205,D12,player 1
6206,C11,Player 2
6207,S12,player 1
6208,C12,player 1
6209,H11,Player 2
6210,C8,player 1
6211,Tie,Tie
6212,H13,player 1
6213,C7,player 1
6214,S4,Player 2
6215,H11,Player 2
6216,S4,Player 2
6217,D8,Player 2
6218,C9,Player 2
6219,S9,player 1
6220,S10,player 1
6221,Tie,Tie
6222,S6,player 1
6223,S7,Player 2
6224,H8,Player 2
6225,C10,player 1
6226,C13,Player 2
6227,C3,player 1
6228,Tie,Tie
6229,H9,Player 2
6230,H6,Player 2
6231,S13,player 1
6232,S10,player 1
6233,C10,Player 2
6234,C12,player 1
6235,S13,player 1
6236,D13,Player 2
6237,S10,Player 2
6238,C5,Player 2
6239,C9,Player 2
6240,D8,Player 2
6241,D12,Player 2
6242,C8,player 1
6243,H13,player 1
6244,D10,player 1
6245,H11,player 1
6246,S6,player 1
6247,D6,Player 2
6248,H9,player 1
6249,D7,Player 2
6250,C8,Player 2
6251,C13,Player 2
6252,H4,Player 2
6253,H8,Player 2
6254,H9,Player 2
6255,C7,Player 2
6256,H12,player 1
6257,D13,player 1
6258,S4,player 1
6259,S7,player 1
6260,H12,player 1
6261,C9,player 1
6262,S9,Player 2
6263,C12,Player 2
6264,D13,player 1
6265,S13,Player 2
6266,D9,player 1
6267,D8,Player 2
6268,H5,player 1
6269,S10,Player 2
6270,H13,Player 2
6271,H11,player 1
6272,C13,player 1
6273,D7,player 1
6274,H11,Player 2
6275,D9,Player 2
6276,D11,player 1
6277,S9,Player 2
6278,H10,Player 2
6279,H12,player 1
6280,H13,player 1
6281,D11,Player 2
6282,D9,player 1
6283,Tie,Tie
6284,D11,Player 2
6285,D12,player 1
6286,H11,Player 2
6287,D6,Player 2
6288,H12,Player 2
6289,C2,Player 2
6290,D11,Player 2
6291,S13,player 1
6292,S6,Player 2
6293,H8,player 1
6294,C4,Player 2
6295,D8,player 1
6296,D12,Player 2
6297,D11,Player 2
6298,C13,player 1
6299,Tie,Tie
6300,C11,player 1
6301,C8,Player 2
6302,C13,Player 2
6303,D13,Player 2
6304,S11,player 1
6305,D9,Player 2
6306,C13,Player 2
6307,D11,Player 2
6308,Tie,Tie
6309,C13,Player 2
6310,C5,player 1
6311,C13,player 1
6312,S9,Player 2
6313,D12,Player 2
6314,H8,player 1
6315,C3,player 1
6316,D13,Player 2
6317,S12,Player 2
6318,C11,Player 2
6319,S6,Player 2
6320,C7,player 1
6321,H7,player 1
6322,C10,Player 2
6323,Tie,Tie
6324,S11,Player 2
6325,C8,player 1
6326,H12,player 1
6327,H6,Player 2
6328,D5,player 1
6329,C6,player 1
6330,S13,player 1
6331,D12,player 1
6332,H11,player 1
6333,D11,Player 2
6334,S8,Player 2
6335,S10,Player 2
6336,H13,Player 2
6337,S7,player 1
6338,D9,player 1
6339,C12,Player 2
6340,H11,player 1
6341,Tie,Tie
6342,H4,Player 2
6343,S9,Player 2
6344,Tie,Tie
6345,S13,player 1
6346,S3,Player 2
6347,D13,Player 2
6348,H13,player 1
6349,H2,player 1
6350,S11,player 1
6351,S12,Player 2
6352,C6,Player 2
6353,S6,Player 2
6354,C7,player 1
6355,S11,Player 2
6356,S11,Player 2
6357,H10,player 1
6358,D12,player 1
6359,S8,Player 2
6360,H9,player 1
6361,S9,Player 2
6362,C7,player 1
6363,S7,player 1
6364,H12,Player 2
6365,C9,Player 2
6366,S8,Player 2
6367,S7,Player 2
6368,S12,player 1
6369,H11,player 1
6370,S11,player 1
6371,S8,Player 2
6372,H7,player 1
6373,H12,player 1
6374,C12,player 1
6375,D11,Player 2
6376,C12,player 1
6377,S10,Player 2
6378,C13,Player 2
6379,H5,player 1
6380,C11,player 1
6381,D13,Player 2
6382,C12,Player 2
6383,D10,Player 2
6384,C12,player 1
6385,S10,Player 2
6386,D10,Player 2
6387,D6,Player 2
6388,D4,Player 2
6389,S10,Player 2
6390,D11,player 1
6391,C12,player 1
6392,S5,Player 2
6393,D13,Player 2
6394,H8,player 1
6395,S12,player 1
6396,S10,player 1
6397,C12,player 1
6398,D9,Player 2
6399,Tie,Tie
6400,D10,Player 2
6401,D13,player 1
6402,H9,player 1
6403,S7,player 1
6404,S3,player 1
6405,S12,Player 2
6406,S12,Player 2
6407,C9,player 1
6408,H3,player 1
6409,D13,Player 2
6410,D8,Player 2
6411,S6,player 1
6412,H12,Player 2
6413,C8,player 1
6414,D11,player 1
6415,C11,player 1
6416,H5,player 1
6417,H9,Player 2
6418,C8,Player 2
6419,C9,player 1
6420,D9,player 1
6421,H7,player 1
6422,S3,player 1
6423,C7,player 1
6424,C11,player 1
6425,S12,Player 2
6426,D13,Player 2
6427,C11,player 1
6428,S6,Player 2
6429,S7,Player 2
6430,C12,Player 2
6431,D10,player 1
6432,C6,player 1
6433,H11,Player 2
6434,C7,player 1
6435,D11,player 1
6436,H10,player 1
6437,C11,player 1
6438,S11,Player 2
6439,C5,player 1
6440,Tie,Tie
6441,S11,player 1
6442,C12,Player 2
6443,D13,player 1
6444,C12,Player 2
6445,D10,Player 2
6446,H12,Player 2
6447,H6,Player 2
6448,S10,Player 2
6449,S13,player 1
6450,C13,player 1
6451,C10,player 1
6452,C4,player 1
6453,C10,player 1
6454,D5,Player 2
6455,C6,player 1
6456,D8,player 1
6457,C13,player 1
6458,D8,player 1
6459,H7,player 1
6460,D12,player 1
6461,C4,Player 2
6462,H9,player 1
6463,S11,player 1
6464,D12,Player 2
6465,H12,player 1
6466,S8,player 1
6467,D11,Player 2
6468,D7,Player 2
6469,S11,player 1
6470,S13,Player 2
6471,C7,Player 2
6472,H12,Player 2
6473,H5,player 1
6474,S10,Player 2
6475,H11,player 1
6476,C5,player 1
6477,S12,Player 2
6478,Tie,Tie
6479,D12,Player 2
6480,S11,Player 2
6481,D10,Player 2
6482,H9,player 1
6483,H7,player 1
6484,C13,player 1
6485,C10,player 1
6486,D6,player 1
6487,H9,Player 2
6488,C9,player 1
6489,S12,Player 2
6490,S10,Player 2
6491,H13,player 1
6492,C6,player 1
6493,S10,player 1
6494,H11,player 1
6495,Tie,Tie
6496,H5,player 1
6497,C10,Player 2
6498,C12,player 1
6499,D8,Player 2
6500,S12,Player 2
6501,D13,player 1
6502,D10,player 1
6503,C13,player 1
6504,D7,Player 2
6505,C7,player 1
6506,H10,player 1
6507,C13,Player 2
6508,S2,player 1
6509,H2,player 1
6510,D9,Player 2
6511,C13,player 1
6512,H10,player 1
6513,H6,Player 2
6514,S13,player 1
6515,S8,player 1
6516,D11,player 1
6517,Tie,Tie
6518,H8,Player 2
6519,H9,player 1
6520,Tie,Tie
6521,S12,player 1
6522,S11,player 1
6523,D4,player 1
6524,D9,player 1
6525,S11,player 1
6526,S11,Player 2
6527,S13,player 1
6528,D12,player 1
6529,S12,player 1
6530,C2,player 1
6531,H13,player 1
6532,D13,Player 2
6533,S13,player 1
6534,Tie,Tie
6535,H10,player 1
6536,C8,Player 2
6537,C7,Player 2
6538,H12,Player 2
6539,H11,player 1
6540,C2,player 1
6541,C11,player 1
6542,D12,player 1
6543,H7,Player 2
6544,H4,player 1
6545,H11,player 1
6546,C9,Player 2
6547,D12,Player 2
6548,H7,Player 2
6549,D12,player 1
6550,H13,player 1
6551,C9,Player 2
6552,Tie,Tie
6553,H9,Player 2
6554,H12,Player 2
6555,H5,player 1
6556,H11,player 1
6557,S11,player 1
6558,D10,Player 2
6559,D12,player 1
6560,H9,Player 2
6561,D7,player 1
6562,C10,player 1
6563,D12,Player 2
6564,S12,player 1
6565,H13,player 1
6566,D11,Player 2
6567,S10,Player 2
6568,D12,Player 2
6569,D9,player 1
6570,H12,Player 2
6571,S13,player 1
6572,D9,player 1
6573,S9,player 1
6574,D12,Player 2
6575,D5,Player 2
6576,D13,Player 2
6577,Tie,Tie
6578,H13,Player 2
6579,H7,player 1
6580,H8,Player 2
6581,S11,player 1
6582,S13,player 1
6583,Tie,Tie
6584,S7,Player 2
6585,H11,Player 2
6586,H7,Player 2
6587,H9,Player 2
6588,C11,player 1
6589,H5,Player 2
6590,S12,player 1
6591,H13,Player 2
6592,H9,Player 2
6593,H4,player 1
6594,D9,Player 2
6595,H5,player 1
6596,C13,Player 2
6597,D7,player 1
6598,C9,player 1
6599,D6,player 1
6600,S12,player 1
6601,S11,Player 2
6602,H12,Player 2
6603,S4,player 1
6604,H9,player 1
6605,H9,player 1
6606,S12,player 1
6607,D12,player 1
6608,D10,player 1
6609,D13,Player 2
6610,D7,player 1
6611,D13,player 1
6612,Tie,Tie
6613,S7,player 1
6614,H12,Player 2
6615,S8,player 1
6616,Tie,Tie
6617,C12,player 1
6618,C12,player 1
6619,S8,player 1
6620,D7,Player 2
6621,C13,player 1
6622,H5,player 1
6623,H6,Player 2
6624,D5,player 1
6625,D4,player 1
6626,H13,Player 2
6627,D9,Player 2
6628,S7,Player 2
6629,S13,Player 2
6630,C9,player 1
6631,S6,Player 2
6632,D12,Player 2
6633,H10,Player 2
6634,H10,Player 2
6635,S12,player 1
6636,D11,Player 2
6637,C6,player 1
6638,Tie,Tie
6639,C13,player 1
6640,S12,Player 2
6641,C9,player 1
6642,Tie,Tie
6643,C11,Player 2
6644,S6,player 1
6645,D11,player 1
6646,H13,player 1
6647,H11,player 1
6648,D9,Player 2
6649,H7,Player 2
6650,H13,player 1
6651,D6,player 1
6652,D7,player 1
6653,C12,Player 2
6654,S9,Player 2
6655,H9,player 1
6656,C9,player 1
6657,D12,player 1
6658,C3,player 1
6659,D2,Player 2
6660,C12,Player 2
6661,D13,Player 2
6662,H12,player 1
6663,D10,player 1
6664,H5,player 1
6665,H9,player 1
6666,H9,player 1
6667,S2,player 1
6668,D13,Player 2
6669,H12,Player 2
6670,H11,Player 2
6671,S9,player 1
6672,D9,player 1
6673,D2,Player 2
6674,H3,Player 2
6675,C3,Player 2
6676,C2,player 1
6677,D12,player 1
6678,C13,Player 2
6679,Tie,Tie
6680,C4,player 1
6681,D12,player 1
6682,D12,Player 2
6683,C7,player 1
6684,D8,Player 2
6685,S13,Player 2
6686,C13,Player 2
6687,C10,Player 2
6688,H8,Player 2
6689,S11,Player 2
6690,C11,player 1
6691,S10,player 1
6692,D6,Player 2
6693,S13,player 1
6694,H10,player 1
6695,D6,Player 2
6696,S5,Player 2
6697,C8,player 1
6698,H13,Player 2
6699,D8,Player 2
6700,H11,Player 2
6701,S13,player 1
6702,C11,Player 2
6703,C13,Player 2
6704,C11,Player 2
6705,Tie,Tie
6706,D5,player 1
6707,D8,player 1
6708,S12,Player 2
6709,H13,player 1
6710,C9,Player 2
6711,C12,Player 2
6712,H13,Player 2
6713,D4,player 1
6714,D4,Player 2
6715,C10,player 1
6716,S4,Player 2
6717,H9,player 1
6718,D11,player 1
6719,C7,player 1
6720,S4,player 1
6721,D12,player 1
6722,C10,player 1
6723,H12,Player 2
6724,C7,player 1
6725,D7,player 1
6726,C11,player 1
6727,C9,Player 2
6728,H6,player 1
6729,H5,player 1
6730,H11,player 1
6731,H10,Player 2
6732,H13,Player 2
6733,H13,player 1
6734,H13,player 1
6735,Tie,Tie
6736,D4,Player 2
6737,S11,Player 2
6738,Tie,Tie
